ID	Customer_ID	Month	Name	Age	SSN	Occupation	Annual_Income	Monthly_Inhand_Salary	Num_Bank_Accounts	Num_Credit_Card	Interest_Rate	Num_of_Loan	Type_of_Loan	Delay_from_due_date	Num_of_Delayed_Payment	Changed_Credit_Limit	Num_Credit_Inquiries	Credit_Mix	Outstanding_Debt	Credit_Utilization_Ratio	Credit_History_Age	Payment_of_Min_Amount	Total_EMI_per_month	Amount_invested_monthly	Payment_Behaviour	Monthly_Balance	Credit_Score
7376	18481	3	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	6	5.71	0	Good	1374.23	35.561421056674746	192	No	78.09310673608609	37.90995388730947	Low_spent_Small_value_payments	342.6085080331493	Good
7377	18481	4	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	4	5.71	0	Good	1374.23	33.29576661652415	193	No	78.09310673608609	37.90995388730947	High_spent_Small_value_payments	355.71045610699514	Good
7378	18481	5	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	4	5.71	0	Good	1374.23	26.773365236829267	194	No	78.09310673608609	37.90995388730947	High_spent_Medium_value_payments	425.4654736577957	Good
7379	18481	6	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	4	5.71	0	Good	1374.23	32.74411422527947	195	NM	78.09310673608609	37.90995388730947	High_spent_Small_value_payments	422.32456452206605	Good
7380	18481	7	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	4	6.71	0	Good	1374.23	36.61047784186224	196	NM	78.09310673608609	37.90995388730947	High_spent_Medium_value_payments	227.8561246739016	Standard
7381	18481	8	Sharpq	43	696848348	Mechanic	34766.06	3133.171666666666	0	1	11	3	Home Equity Loan, Auto Loan, and Home Equity Loan	4	7	5.71	0	Good	1374.23	22.85036837975912	197	No	78.09310673608609	37.90995388730947	Low_spent_Small_value_payments	324.1637958	Good
7386	12965	1	John ODonnell"f	22	900721051	Engineer	16852.635	1691.3862499999998	4	6	9	0	No Data	29	13	19.68	6	Standard	775.22	34.05590813	348	Yes	0	26.87019240117108	Low_spent_Large_value_payments	302.9249166378079	Standard
7387	12965	2	John ODonnell"f	22	900721051	Engineer	16852.635	1691.3862499999998	4	6	9	0	No Data	27	13	19.68	6	Standard	775.22	39.50487104	348	Yes	0	26.87019240117108	Low_spent_Medium_value_payments	380.0952191113343	Standard
7388	12965	3	John ODonnell"f	22	900721051	Engineer	16852.635	1691.3862499999998	4	6	9	0	No Data	27	13	19.68	6	Standard	775.22	32.78745821	349	NM	0	26.87019240117108	Low_spent_Small_value_payments	344.51557434260354	Standard
7389	12965	4	John ODonnell"f	22	900721051	Engineer	16852.635	1691.3862499999998	4	6	9	0	No Data	31	13	19.68	8	Standard	775.22	28.01965468663675	350	Yes	160.58587681425155	26.87019240117108	High_spent_Large_value_payments	382.2684325988289	Good
7390	12965	5	John ODonnell"f	23	900721051	Engineer	16852.635	1691.3862499999998	4	6	9	0	No Data	29	13	19.68	8	Standard	775.22	26.532902535328432	351	Yes	0	26.87019240117108	High_spent_Large_value_payments	369.5288587649346	Standard
7391	12965	6	John ODonnell"f	23	900721051	Engineer	16852.635	1530.8003731857482	4	6	9	0	No Data	27	16	19.68	8	Standard	775.22	27.960805906264053	352	Yes	160.58587681425155	26.87019240117108	Low_spent_Small_value_payments	398.0121143955347	Good
7392	12965	7	John ODonnell"f	23	900721051	Engineer	16852.635	1530.8003731857482	4	6	9	0	No Data	27	13	19.68	8	Standard	775.22	22.38944558	353	Yes	160.58587681425155	26.87019240117108	Low_spent_Small_value_payments	272.93797936491694	Standard
7393	12965	8	John ODonnell"f	23	900721051	Engineer	16852.635	1530.8003731857482	4	6	9	0	No Data	27	13	16.68	8	Standard	775.22	30.08041533923621	354	Yes	160.58587681425155	26.87019240117108	Low_spent_Large_value_payments	385.2228026176783	Good
7398	28943	1	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	20	7.06	9	Standard	2362.68	33.84241127555231	216	Yes	158.60792715213003	19.620062365667795	Low_spent_Small_value_payments	233.77771308240557	Poor
7399	28943	2	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	20	7.06	9	Standard	2362.68	32.80233908313246	216	Yes	158.60792715213003	19.620062365667795	Low_spent_Small_value_payments	229.1991274320859	Standard
7400	28943	3	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	19	7.06	9	Standard	2362.68	33.191008426708905	217	Yes	158.60792715213003	19.620062365667795	Low_spent_Small_value_payments	85.13851653082955	Poor
7401	28943	4	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	20	7.06	9	Standard	2362.68	32.981167608798465	218	Yes	158.60792715213003	19.620062365667795	High_spent_Medium_value_payments	307.9070322739206	Poor
7402	28943	5	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	20	7.06	9	Standard	2362.68	24.18776123612623	219	Yes	158.60792715213003	19.620062365667795	Low_spent_Small_value_payments	296.9081846318986	Poor
7403	28943	6	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	22	7.06	12	Standard	2362.68	32.82688725557438	220	Yes	158.60792715213003	19.620062365667795	High_spent_Medium_value_payments	334.99109709325086	Poor
7404	28943	7	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	18	7.06	12	Standard	2362.68	28.62570001177452	221	NM	158.60792715213003	19.620062365667795	High_spent_Medium_value_payments	306.95671739247564	Poor
7405	28943	8	Morganz	20	805313666	Scientist	33502.1	2890.8416666666667	7	9	27	6	Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan	57	20	12.06	12	Standard	2362.68	22.183579259878087	222	Yes	158.60792715213003	19.620062365667795	Low_spent_Large_value_payments	215.9280522484132	Poor
7410	42315	1	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	9	4.95	2	Good	1295.18	27.35397852929807	371	No	130.85085776482154	156.05106569209758	High_spent_Medium_value_payments	643.8669321203511	Standard
7411	42315	2	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	2	Good	1295.18	38.01529333965948	372	No	130.85085776482154	156.05106569209758	High_spent_Large_value_payments	732.6858265430809	Good
7412	42315	3	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	4	Good	1295.18	35.36268415625656	373	No	130.85085776482154	156.05106569209758	Low_spent_Medium_value_payments	711.3421671168677	Good
7413	42315	4	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	4	Good	1295.18	26.198202316669448	374	NM	130.85085776482154	156.05106569209758	Low_spent_Medium_value_payments	383.2588645818175	Good
7414	42315	5	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	4	Good	1295.18	38.66431766008822	375	No	130.85085776482154	156.05106569209758	Low_spent_Medium_value_payments	557.3110826	Good
7415	42315	6	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	4	Good	1295.18	37.6942541	376	No	130.85085776482154	156.05106569209758	High_spent_Medium_value_payments	609.2891055978492	Standard
7416	42315	7	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	4	Good	1295.18	41.84090205055843	377	No	130.85085776482154	156.05106569209758	Low_spent_Medium_value_payments	698.8676422806489	Good
7417	42315	8	Ben Berkowitze	27	732982688	Media_Manager	91690.53	7795.8775	2	6	2	2	Home Equity Loan, and Not Specified	6	8	4.95	4	Good	1295.18	26.44878055	378	No	130.85085776482154	156.05106569209758	Low_spent_Medium_value_payments	275.3135580500793	Good
7422	22090	1	Rick Rothackerq	36	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	26	21	18.23	8	Standard	1672.68	37.25100052216536	173	Yes	154.3933582633662	20.997237025746237	High_spent_Large_value_payments	301.3545629479393	Poor
7423	22090	2	Rick Rothackerq	36	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	28	20	18.23	8	Standard	1672.68	34.87312302785357	174	Yes	154.3933582633662	20.997237025746237	Low_spent_Large_value_payments	207.17398752297623	Poor
7424	22090	3	Rick Rothackerq	37	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	25	20	13.23	8	Standard	1672.68	27.97107605011445	175	Yes	154.3933582633662	20.997237025746237	Low_spent_Small_value_payments	179.01484495446576	Poor
7425	22090	4	Rick Rothackerq	37	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	25	20	18.23	8	Standard	1672.68	32.087806798462054	176	Yes	154.3933582633662	20.997237025746237	Low_spent_Large_value_payments	161.93356350626038	Standard
7426	22090	5	Rick Rothackerq	37	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	25	20	18.23	8	Standard	1672.68	37.50922876669216	177	Yes	154.3933582633662	20.997237025746237	High_spent_Medium_value_payments	248.61202968902225	Poor
7427	22090	6	Rick Rothackerq	37	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	25	17	18.23	8	Standard	1672.68	34.62966311775444	178	Yes	154.3933582633662	20.997237025746237	High_spent_Large_value_payments	324.1972380442209	Poor
7428	22090	7	Rick Rothackerq	37	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	25	20	18.23	8	Standard	1672.68	32.29080245979257	179	Yes	154.3933582633662	20.997237025746237	Low_spent_Large_value_payments	175.60818977827998	Poor
7429	22090	8	Rick Rothackerq	37	763784306	Entrepreneur	30502.54	2595.8783333333336	8	7	24	7	Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan	25	20	13.23	8	Standard	1672.68	37.61101214370715	180	Yes	154.3933582633662	20.997237025746237	Low_spent_Small_value_payments	179.81167803009117	Poor
7434	45056	1	Frazierm	20	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	8	Standard	180.94	35.627268931590464	190	Yes	17.975850989790292	54.66555554342681	Low_spent_Small_value_payments	369.5424496138044	Standard
7435	45056	2	Frazierm	20	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	8	Standard	180.94	36.36723056832773	191	Yes	17.975850989790292	54.66555554342681	High_spent_Small_value_payments	311.16071043443617	Standard
7436	45056	3	Frazierm	20	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	6	8.83	8	Standard	180.94	24.924221555815784	192	Yes	17.975850989790292	54.66555554342681	Low_spent_Large_value_payments	332.1726566264876	Standard
7437	45056	4	Frazierm	20	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	9	Standard	180.94	38.13742934401867	193	NM	17.975850989790292	54.66555554342681	Low_spent_Large_value_payments	349.2548213906989	Standard
7438	45056	5	Frazierm	20	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	9	Standard	180.94	26.157513528986943	194	Yes	17.975850989790292	54.66555554342681	Low_spent_Large_value_payments	353.1617631150661	Standard
7439	45056	6	Frazierm	21	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	9	Standard	180.94	31.78766413896373	195	Yes	17.975850989790292	54.66555554342681	Low_spent_Small_value_payments	335.1061886301669	Standard
7440	45056	7	Frazierm	21	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	9	Standard	180.94	34.81880457935844	196	NM	17.975850989790292	54.66555554342681	Low_spent_Medium_value_payments	407.1345300170268	Standard
7441	45056	8	Frazierm	21	87152781	Media_Manager	30272.61	2258.7175	3	3	15	1	Payday Loan	30	8	8.83	9	Standard	180.94	27.04666862898917	197	Yes	17.975850989790292	54.66555554342681	Low_spent_Small_value_payments	387.68044016500505	Standard
7446	9604	1	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	20	0.52	0	Standard	203.03	39.58066954983017	242	No	107.93724129573393	63.43139146797594	Low_spent_Large_value_payments	463.4315287176024	Standard
7447	9604	2	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	20	0.52	0	Standard	203.03	32.60829424933835	243	No	107.93724129573393	63.43139146797594	Low_spent_Small_value_payments	302.9400969595177	Standard
7448	9604	3	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	20	0.52	0	Standard	203.03	27.43864955981603	244	NM	107.93724129573393	63.43139146797594	High_spent_Large_value_payments	542.1643443261977	Standard
7449	9604	4	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	18	0.52	0	Standard	203.03	36.61509400836026	245	No	107.93724129573393	63.43139146797594	High_spent_Medium_value_payments	579.1931574835887	Standard
7450	9604	5	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	12	20	0.52	4	Standard	203.03	30.37106368849617	246	No	107.93724129573393	63.43139146797594	High_spent_Small_value_payments	499.3567630204692	Standard
7451	9604	6	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	20	0.52	4	Standard	203.03	37.976014680074265	247	No	107.93724129573393	63.43139146797594	High_spent_Medium_value_payments	597.6932005696234	Standard
7452	9604	7	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	20	0.52	4	Standard	203.03	36.479430827706544	248	No	107.93724129573393	63.43139146797594	High_spent_Medium_value_payments	538.0266441103875	Standard
7453	9604	8	Steven C.z	31	742337816	Accountant	59971.42	5190.618333333333	8	5	6	3	Debt Consolidation Loan, Home Equity Loan, and Student Loan	11	20	0.52	4	Standard	203.03	34.4296386	249	No	107.93724129573393	63.43139146797594	High_spent_Medium_value_payments	594.2514517628695	Standard
7458	23103	1	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	9	9	7.48	1	Good	257.81	25.56459705167188	268	NM	135.2703961897122	93.31106008777203	High_spent_Small_value_payments	380.4551270558492	Standard
7459	23103	2	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	11	9	7.48	1	Good	257.81	26.872447654567324	269	No	135.2703961897122	93.31106008777203	Low_spent_Large_value_payments	264.3302207429793	Standard
7460	23103	3	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	6	9	2.4800000000000004	1	Good	257.81	28.64262459666522	270	No	135.2703961897122	93.31106008777203	Low_spent_Small_value_payments	172.4573946434029	Standard
7461	23103	4	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	9	9	7.48	1	Good	257.81	29.92048345703905	271	No	135.2703961897122	93.31106008777203	Low_spent_Medium_value_payments	327.47833219907955	Standard
7462	23103	5	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	9	9	7.48	1	Good	257.81	33.10337979511345	272	NM	135.2703961897122	93.31106008777203	High_spent_Medium_value_payments	324.94331917795336	Standard
7463	23103	6	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	5	9	7.48	1	Good	257.81	32.08385287697887	273	NM	135.2703961897122	93.31106008777203	Low_spent_Small_value_payments	322.48357366891537	Standard
7464	23103	7	Dineshi	32	818844299	Accountant	42220.39	3490.3658333333333	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	9	8	7.48	1	Good	257.81	26.96808787937368	274	No	135.2703961897122	93.31106008777203	Low_spent_Small_value_payments	259.4601093324636	Standard
7465	23103	8	Dineshi	33	818844299	Accountant	42220.39	3433.686488446392	1	4	1	4	Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan	9	11	7.48	1	Good	257.81	34.16244973206145	275	No	191.94974107665337	93.31106008777203	High_spent_Medium_value_payments	323.3138755496459	Standard
7470	49985	1	Carlos Ruanov	51	982113853	Architect	43581.13	3566.7608333333333	4	3	9	3	Auto Loan, Student Loan, and Student Loan	14	2	8.56	2	Good	900.83	37.275911605390895	277	No	103.03307766103524	39.53457993	Low_spent_Medium_value_payments	413.4391266900238	Good
7471	49985	2	Carlos Ruanov	51	982113853	Architect	43581.13	3566.7608333333333	4	3	9	3	Auto Loan, Student Loan, and Student Loan	14	3	8.56	2	Good	900.83	25.00899806480109	278	No	103.03307766103524	39.53457993	High_spent_Medium_value_payments	92.10264827256948	Good
7472	49985	3	Carlos Ruanov	51	982113853	Architect	43581.13	3566.7608333333333	4	3	9	3	Auto Loan, Student Loan, and Student Loan	11	3	8.56	2	Good	900.83	40.95969612741568	279	No	103.03307766103524	39.53457993	High_spent_Medium_value_payments	464.1084257390322	Good
7473	49985	4	Carlos Ruanov	51	982113853	Architect	43581.13	3566.7608333333333	4	3	9	3	Auto Loan, Student Loan, and Student Loan	14	3	8.56	2	Good	900.83	25.612729926308926	280	No	103.03307766103524	39.53457993	High_spent_Medium_value_payments	446.5833977161829	Good
